ItemCode,AlternateItemCode,StyleCode,ProductType,Description,SubDescription,Measure,TillDescription,SuspendDate,DepartmentCode,SectionCode,SubSectionCode,ModelCode,SupplierCode,SupplierReference,LeadTime,PackSize,DirectDelivery,PrimaryBarcode,SeasonCode,BrandCode,RangeCode,StockGroupCode,ConcessionCode,PosGroupCode,StockCategoryCode1,StockCategoryCode2,AttributeGroup 1,AttributeCode 1,RangeCode1,RangeDetail1,RangeCode2,RangeDetail2,RangeCode3,RangeDetail3
1024570001,1024570001,102457,UNIT,SS22 7547-A VIVIEN MARL FABTTRTR0029 QUICKDRY ACTIVEWEAR LEGGING,Grey/S,QUANTITY,SS22 7547-A Vivien Marl Leggin Grey/S,,5,84,73,,81080,2286297,30,1,N,5.04527E+12,122,,,,,1,,,,,COLOUR,Grey,SIZE ,S,,
1024570002,1024570002,102457,UNIT,SS22 7547-A VIVIEN MARL FABTTRTR0029 QUICKDRY ACTIVEWEAR LEGGING,Grey/M,QUANTITY,SS22 7547-A Vivien Marl Leggin Grey/M,,5,84,73,,81080,2286303,30,1,N,5.04527E+12,122,,,,,1,,,,,COLOUR,Grey,SIZE ,M,,
1024570003,1024570003,102457,UNIT,SS22 7547-A VIVIEN MARL FABTTRTR0029 QUICKDRY ACTIVEWEAR LEGGING,Grey/L,QUANTITY,SS22 7547-A Vivien Marl Leggin Grey/L,,5,84,73,,81080,2286310,30,1,N,5.04527E+12,122,,,,,1,,,,,COLOUR,Grey,SIZE ,L,,
1024570004,1024570004,102457,UNIT,SS22 7547-A VIVIEN MARL FABTTRTR0029 QUICKDRY ACTIVEWEAR LEGGING,Grey/XL,QUANTITY,SS22 7547-A Vivien Marl Leggin Grey/XL,,5,84,73,,81080,2286327,30,1,N,5.04527E+12,122,,,,,1,,,,,COLOUR,Grey,SIZE ,XL,,
1024570005,1024570005,102457,UNIT,SS22 7547-A VIVIEN MARL FABTTRTR0029 QUICKDRY ACTIVEWEAR LEGGING,Grey/S,QUANTITY,SS22 7547-A GREY\S,,5,84,73,,81080,2286297,30,1,N,5.04527E+12,122,,,,,1,,,,,COLOUR,Grey,SIZE ,S,,
1024580001,1024580001,102458,UNIT,SS22 7601 VICTORIA GK08511 CASHMILLION CREW NECK LS CARDIGAN,BLUE/S,QUANTITY,SS22 7601 Victoria Gk08511 BLUE/S,,5,83,60,,81071,2245669,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,BLUE,SIZE ,S,,
1024580002,1024580002,102458,UNIT,SS22 7601 VICTORIA GK08511 CASHMILLION CREW NECK LS CARDIGAN,BLUE/M,QUANTITY,SS22 7601 Victoria Gk08511 BLUE/M,,5,83,60,,81071,2245676,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,BLUE,SIZE ,M,,
1024580003,1024580003,102458,UNIT,SS22 7601 VICTORIA GK08511 CASHMILLION CREW NECK LS CARDIGAN,BLUE/L,QUANTITY,SS22 7601 Victoria Gk08511 BLUE/L,,5,83,60,,81071,2245683,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,BLUE,SIZE ,L,,
1024580004,1024580004,102458,UNIT,SS22 7601 VICTORIA GK08511 CASHMILLION CREW NECK LS CARDIGAN,BLUE/XL,QUANTITY,SS22 7601 Victoria Gk08511 BLUE/XL,,5,83,60,,81071,2245690,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,BLUE,SIZE ,XL,,
1024580005,1024580005,102458,UNIT,SS22 7601 VICTORIA GK08511 CASHMILLION CREW NECK LS CARDIGAN,Orange/S,QUANTITY,SS22 7601 Victoria Gk08511 Orange/S,,5,83,60,,81071,2245775,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Orange,SIZE ,S,,
1024580006,1024580006,102458,UNIT,SS22 7601 VICTORIA GK08511 CASHMILLION CREW NECK LS CARDIGAN,Orange/M,QUANTITY,SS22 7601 Victoria Gk08511 Orange/M,,5,83,60,,81071,2245782,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Orange,SIZE ,M,,
1024580007,1024580007,102458,UNIT,SS22 7601 VICTORIA GK08511 CASHMILLION CREW NECK LS CARDIGAN,Orange/L,QUANTITY,SS22 7601 Victoria Gk08511 Orange/L,,5,83,60,,81071,2245799,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Orange,SIZE ,L,,
1024580008,1024580008,102458,UNIT,SS22 7601 VICTORIA GK08511 CASHMILLION CREW NECK LS CARDIGAN,Orange/XL,QUANTITY,SS22 7601 Victoria Gk08511 Orange/XL,,5,83,60,,81071,2245805,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Orange,SIZE ,XL,,
1024590001,1024590001,102459,UNIT,SS22 7603 ANNA GK08514 EMBROIDERED FLOWER LS JUMPER,Navy/S,QUANTITY,SS22 7603 Anna Gk08514 Jumper Navy/S,,5,83,61,,81071,2235820,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Navy,SIZE ,S,,
1024590002,1024590002,102459,UNIT,SS22 7603 ANNA GK08514 EMBROIDERED FLOWER LS JUMPER,Navy/M,QUANTITY,SS22 7603 Anna Gk08514 Jumper Navy/M,,5,83,61,,81071,2235837,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Navy,SIZE ,M,,
1024590003,1024590003,102459,UNIT,SS22 7603 ANNA GK08514 EMBROIDERED FLOWER LS JUMPER,Navy/L,QUANTITY,SS22 7603 Anna Gk08514 Jumper Navy/L,,5,83,61,,81071,2235844,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Navy,SIZE ,L,,
1024590004,1024590004,102459,UNIT,SS22 7603 ANNA GK08514 EMBROIDERED FLOWER LS JUMPER,Navy/XL,QUANTITY,SS22 7603 Anna Gk08514 Jumper Navy/XL,,5,83,61,,81071,2235851,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Navy,SIZE ,XL,,
1024600001,1024600001,102460,UNIT,SS22 7605 CHELSEA GK08519 REVERSE KNIT STRIPE LS JUMPER,Navy/S,QUANTITY,SS22 7605 Chelsea Gk08519 Navy/S,,5,83,61,,81071,2245973,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Navy,SIZE ,S,,
1024600002,1024600002,102460,UNIT,SS22 7605 CHELSEA GK08519 REVERSE KNIT STRIPE LS JUMPER,Navy/M,QUANTITY,SS22 7605 Chelsea Gk08519 Navy/M,,5,83,61,,81071,2245980,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Navy,SIZE ,M,,
1024600003,1024600003,102460,UNIT,SS22 7605 CHELSEA GK08519 REVERSE KNIT STRIPE LS JUMPER,Navy/L,QUANTITY,SS22 7605 Chelsea Gk08519 Navy/L,,5,83,61,,81071,2245997,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Navy,SIZE ,L,,
1024600004,1024600004,102460,UNIT,SS22 7605 CHELSEA GK08519 REVERSE KNIT STRIPE LS JUMPER,Navy/XL,QUANTITY,SS22 7605 Chelsea Gk08519 Navy/XL,,5,83,61,,81071,2246000,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Navy,SIZE ,XL,,
1024610001,1024610001,102461,UNIT,SS22 7608 FIONA GK08517 BLOCK STRIPE LS JUMPER,Asstd/S,QUANTITY,SS22 7608 Fiona Gk08517 Block ASStd/S,,5,83,61,,81071,2245522,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Asstd,SIZE ,S,,
1024610002,1024610002,102461,UNIT,SS22 7608 FIONA GK08517 BLOCK STRIPE LS JUMPER,Asstd/M,QUANTITY,SS22 7608 Fiona Gk08517 Block ASStd/M,,5,83,61,,81071,2245539,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Asstd,SIZE ,M,,
1024610003,1024610003,102461,UNIT,SS22 7608 FIONA GK08517 BLOCK STRIPE LS JUMPER,Asstd/L,QUANTITY,SS22 7608 Fiona Gk08517 Block ASStd/L,,5,83,61,,81071,2245546,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Asstd,SIZE ,L,,
1024610004,1024610004,102461,UNIT,SS22 7608 FIONA GK08517 BLOCK STRIPE LS JUMPER,Asstd/XL,QUANTITY,SS22 7608 Fiona Gk08517 Block ASStd/XL,,5,83,61,,81071,2245553,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Asstd,SIZE ,XL,,
1024610005,1024610005,102461,UNIT,SS22 7608 FIONA GK08517 BLOCK STRIPE LS JUMPER,Multi/S,QUANTITY,SS22 7608 Fiona Gk08517 Block Multi/S,,5,83,61,,81071,2245812,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Multi,SIZE ,S,,
1024610006,1024610006,102461,UNIT,SS22 7608 FIONA GK08517 BLOCK STRIPE LS JUMPER,Multi/M,QUANTITY,SS22 7608 Fiona Gk08517 Block Multi/M,,5,83,61,,81071,2245829,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Multi,SIZE ,M,,
1024610007,1024610007,102461,UNIT,SS22 7608 FIONA GK08517 BLOCK STRIPE LS JUMPER,Multi/L,QUANTITY,SS22 7608 Fiona Gk08517 Block Multi/L,,5,83,61,,81071,2245836,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Multi,SIZE ,L,,
1024610008,1024610008,102461,UNIT,SS22 7608 FIONA GK08517 BLOCK STRIPE LS JUMPER,Multi/XL,QUANTITY,SS22 7608 Fiona Gk08517 Block Multi/XL,,5,83,61,,81071,2245843,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Multi,SIZE ,XL,,
1024610009,1024610009,102461,UNIT,SS22 7608 FIONA GK08517 BLOCK STRIPE LS JUMPER,Navy/S,QUANTITY,SS22 7608 Fiona Gk08517 Block Navy/S,,5,83,61,,81071,2246017,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Navy,SIZE ,S,,
1024610010,1024610010,102461,UNIT,SS22 7608 FIONA GK08517 BLOCK STRIPE LS JUMPER,Navy/M,QUANTITY,SS22 7608 Fiona Gk08517 Block Navy/M,,5,83,61,,81071,2246024,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Navy,SIZE ,M,,
1024610011,1024610011,102461,UNIT,SS22 7608 FIONA GK08517 BLOCK STRIPE LS JUMPER,Navy/L,QUANTITY,SS22 7608 Fiona Gk08517 Block Navy/L,,5,83,61,,81071,2246031,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Navy,SIZE ,L,,
1024610012,1024610012,102461,UNIT,SS22 7608 FIONA GK08517 BLOCK STRIPE LS JUMPER,Navy/XL,QUANTITY,SS22 7608 Fiona Gk08517 Block Navy/XL,,5,83,61,,81071,2246048,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Navy,SIZE ,XL,,
1024620001,1024620001,102462,UNIT,SS22 7610 HARLEY GK08512 TEXTURED SPOT LS CARDIGAN,GREEN/S,QUANTITY,SS22 7610 Harley Gk08512 GREEN/S,,5,83,60,,81071,2246055,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,GREEN,SIZE ,S,,
1024620002,1024620002,102462,UNIT,SS22 7610 HARLEY GK08512 TEXTURED SPOT LS CARDIGAN,GREEN/M,QUANTITY,SS22 7610 Harley Gk08512 GREEN/M,,5,83,60,,81071,2246062,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,GREEN,SIZE ,M,,
1024620003,1024620003,102462,UNIT,SS22 7610 HARLEY GK08512 TEXTURED SPOT LS CARDIGAN,GREEN/L,QUANTITY,SS22 7610 Harley Gk08512 GREEN/L,,5,83,60,,81071,2246079,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,GREEN,SIZE ,L,,
1024620004,1024620004,102462,UNIT,SS22 7610 HARLEY GK08512 TEXTURED SPOT LS CARDIGAN,GREEN/XL,QUANTITY,SS22 7610 Harley Gk08512 GREEN/XL,,5,83,60,,81071,2246086,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,GREEN,SIZE ,XL,,
1024620005,1024620005,102462,UNIT,SS22 7610 HARLEY GK08512 TEXTURED SPOT LS CARDIGAN,Orange/S,QUANTITY,SS22 7610 Harley Gk08512 Orange/S,,5,83,60,,81071,2245850,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Orange,SIZE ,S,,
1024620006,1024620006,102462,UNIT,SS22 7610 HARLEY GK08512 TEXTURED SPOT LS CARDIGAN,Orange/M,QUANTITY,SS22 7610 Harley Gk08512 Orange/M,,5,83,60,,81071,2245867,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Orange,SIZE ,M,,
1024620007,1024620007,102462,UNIT,SS22 7610 HARLEY GK08512 TEXTURED SPOT LS CARDIGAN,Orange/L,QUANTITY,SS22 7610 Harley Gk08512 Orange/L,,5,83,60,,81071,2245874,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Orange,SIZE ,L,,
1024620008,1024620008,102462,UNIT,SS22 7610 HARLEY GK08512 TEXTURED SPOT LS CARDIGAN,Orange/XL,QUANTITY,SS22 7610 Harley Gk08512 Orange/XL,,5,83,60,,81071,2245881,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Orange,SIZE ,XL,,
1024630001,1024630001,102463,UNIT,SS22 7613 LAYLA GK08515 MULTI STRIPE LS JUMPER,Asstd/S,QUANTITY,SS22 7613 Layla Gk08515 Multi ASStd/S,,5,83,61,,81071,2245577,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Asstd,SIZE ,S,,
1024630002,1024630002,102463,UNIT,SS22 7613 LAYLA GK08515 MULTI STRIPE LS JUMPER,Asstd/M,QUANTITY,SS22 7613 Layla Gk08515 Multi ASStd/M,,5,83,61,,81071,2245584,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Asstd,SIZE ,M,,
1024630003,1024630003,102463,UNIT,SS22 7613 LAYLA GK08515 MULTI STRIPE LS JUMPER,Asstd/L,QUANTITY,SS22 7613 Layla Gk08515 Multi ASStd/L,,5,83,61,,81071,2245591,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Asstd,SIZE ,L,,
1024630004,1024630004,102463,UNIT,SS22 7613 LAYLA GK08515 MULTI STRIPE LS JUMPER,Asstd/XL,QUANTITY,SS22 7613 Layla Gk08515 Multi ASStd/XL,,5,83,61,,81071,2245607,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Asstd,SIZE ,XL,,
1024630005,1024630005,102463,UNIT,SS22 7613 LAYLA GK08515 MULTI STRIPE LS JUMPER,Multi/S,QUANTITY,SS22 7613 Layla Gk08515 Multi Multi/S,,5,83,61,,81071,2245898,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Multi,SIZE ,S,,
1024630006,1024630006,102463,UNIT,SS22 7613 LAYLA GK08515 MULTI STRIPE LS JUMPER,Multi/M,QUANTITY,SS22 7613 Layla Gk08515 Multi Multi/M,,5,83,61,,81071,2245904,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Multi,SIZE ,M,,
1024630007,1024630007,102463,UNIT,SS22 7613 LAYLA GK08515 MULTI STRIPE LS JUMPER,Multi/L,QUANTITY,SS22 7613 Layla Gk08515 Multi Multi/L,,5,83,61,,81071,2245911,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Multi,SIZE ,L,,
1024630008,1024630008,102463,UNIT,SS22 7613 LAYLA GK08515 MULTI STRIPE LS JUMPER,Multi/XL,QUANTITY,SS22 7613 Layla Gk08515 Multi Multi/XL,,5,83,61,,81071,2245928,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Multi,SIZE ,XL,,
1024640001,1024640001,102464,UNIT,SS22 7614 ROSALIE GK08516 MIX & MATCH STRIPE LS JUMPER,Yellow/S,QUANTITY,SS22 7614 Rosalie Gk08516 Mix Yellow/S,,5,83,61,,81071,2245614,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Yellow,SIZE ,S,,
1024640002,1024640002,102464,UNIT,SS22 7614 ROSALIE GK08516 MIX & MATCH STRIPE LS JUMPER,Yellow/M,QUANTITY,SS22 7614 Rosalie Gk08516 Mix Yellow/M,,5,83,61,,81071,2245744,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Yellow,SIZE ,M,,
1024640003,1024640003,102464,UNIT,SS22 7614 ROSALIE GK08516 MIX & MATCH STRIPE LS JUMPER,Yellow/L,QUANTITY,SS22 7614 Rosalie Gk08516 Mix Yellow/L,,5,83,61,,81071,2245751,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Yellow,SIZE ,L,,
1024640004,1024640004,102464,UNIT,SS22 7614 ROSALIE GK08516 MIX & MATCH STRIPE LS JUMPER,Yellow/XL,QUANTITY,SS22 7614 Rosalie Gk08516 Mix Yellow/XL,,5,83,61,,81071,2245768,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Yellow,SIZE ,XL,,
1024650001,1024650001,102465,UNIT,SS22 7615 JULIET GK08521 STRIPE JUMPER WITH LS SPLIT CUFF,Cerise/S,QUANTITY,SS22 7615 Juliet Gk08521 Cerise/S,,5,83,61,,81071,2246093,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Cerise,SIZE ,S,,
1024650002,1024650002,102465,UNIT,SS22 7615 JULIET GK08521 STRIPE JUMPER WITH LS SPLIT CUFF,Cerise/M,QUANTITY,SS22 7615 Juliet Gk08521 Cerise/M,,5,83,61,,81071,2246109,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Cerise,SIZE ,M,,
1024650003,1024650003,102465,UNIT,SS22 7615 JULIET GK08521 STRIPE JUMPER WITH LS SPLIT CUFF,Cerise/L,QUANTITY,SS22 7615 Juliet Gk08521 Cerise/L,,5,83,61,,81071,2246116,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Cerise,SIZE ,L,,
1024650004,1024650004,102465,UNIT,SS22 7615 JULIET GK08521 STRIPE JUMPER WITH LS SPLIT CUFF,Cerise/XL,QUANTITY,SS22 7615 Juliet Gk08521 Cerise/XL,,5,83,61,,81071,2246123,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Cerise,SIZE ,XL,,
1024660001,1024660001,102466,UNIT,SS22 7616 PHEOEBE GK08527 POCKET SUMMER LS CARDIGAN,BLUE/S,QUANTITY,SS22 7616 Pheoebe Gk08527 BLUE/S,,5,83,60,,81071,2245621,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,BLUE,SIZE ,S,,
1024660002,1024660002,102466,UNIT,SS22 7616 PHEOEBE GK08527 POCKET SUMMER LS CARDIGAN,BLUE/M,QUANTITY,SS22 7616 Pheoebe Gk08527 BLUE/M,,5,83,60,,81071,2245638,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,BLUE,SIZE ,M,,
1024660003,1024660003,102466,UNIT,SS22 7616 PHEOEBE GK08527 POCKET SUMMER LS CARDIGAN,BLUE/L,QUANTITY,SS22 7616 Pheoebe Gk08527 BLUE/L,,5,83,60,,81071,2245645,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,BLUE,SIZE ,L,,
1024660004,1024660004,102466,UNIT,SS22 7616 PHEOEBE GK08527 POCKET SUMMER LS CARDIGAN,BLUE/XL,QUANTITY,SS22 7616 Pheoebe Gk08527 BLUE/XL,,5,83,60,,81071,2245652,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,BLUE,SIZE ,XL,,
1024660005,1024660005,102466,UNIT,SS22 7616 PHEOEBE GK08527 POCKET SUMMER LS CARDIGAN,White/S,QUANTITY,SS22 7616 Pheoebe Gk08527 White/S,,5,83,60,,81071,2245935,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,White,SIZE ,S,,
1024660006,1024660006,102466,UNIT,SS22 7616 PHEOEBE GK08527 POCKET SUMMER LS CARDIGAN,White/M,QUANTITY,SS22 7616 Pheoebe Gk08527 White/M,,5,83,60,,81071,2245942,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,White,SIZE ,M,,
1024660007,1024660007,102466,UNIT,SS22 7616 PHEOEBE GK08527 POCKET SUMMER LS CARDIGAN,White/L,QUANTITY,SS22 7616 Pheoebe Gk08527 White/L,,5,83,60,,81071,2245959,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,White,SIZE ,L,,
1024660008,1024660008,102466,UNIT,SS22 7616 PHEOEBE GK08527 POCKET SUMMER LS CARDIGAN,White/XL,QUANTITY,SS22 7616 Pheoebe Gk08527 White/XL,,5,83,60,,81071,2245966,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,White,SIZE ,XL,,
1024670001,1024670001,102467,UNIT,SS22 7618 CYNTHIA GK07460 COBWEB 3/4 SLV BOLERO,Navy/S,QUANTITY,SS22 7618 Cynthia Gk07460 Navy/S,,5,83,60,,81071,2246130,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Navy,SIZE ,S,,
1024670002,1024670002,102467,UNIT,SS22 7618 CYNTHIA GK07460 COBWEB 3/4 SLV BOLERO,Navy/M,QUANTITY,SS22 7618 Cynthia Gk07460 Navy/M,,5,83,60,,81071,2246147,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Navy,SIZE ,M,,
1024670003,1024670003,102467,UNIT,SS22 7618 CYNTHIA GK07460 COBWEB 3/4 SLV BOLERO,Navy/L,QUANTITY,SS22 7618 Cynthia Gk07460 Navy/L,,5,83,60,,81071,2246154,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Navy,SIZE ,L,,
1024670004,1024670004,102467,UNIT,SS22 7618 CYNTHIA GK07460 COBWEB 3/4 SLV BOLERO,Navy/XL,QUANTITY,SS22 7618 Cynthia Gk07460 Navy/XL,,5,83,60,,81071,2246161,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,Navy,SIZE ,XL,,
1024670005,1024670005,102467,UNIT,SS22 7618 CYNTHIA GK07460 COBWEB 3/4 SLV BOLERO,White/S,QUANTITY,SS22 7618 Cynthia Gk07460 White/S,,5,83,60,,81071,2246178,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,White,SIZE ,S,,
1024670006,1024670006,102467,UNIT,SS22 7618 CYNTHIA GK07460 COBWEB 3/4 SLV BOLERO,White/M,QUANTITY,SS22 7618 Cynthia Gk07460 White/M,,5,83,60,,81071,2246185,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,White,SIZE ,M,,
1024670007,1024670007,102467,UNIT,SS22 7618 CYNTHIA GK07460 COBWEB 3/4 SLV BOLERO,White/L,QUANTITY,SS22 7618 Cynthia Gk07460 White/L,,5,83,60,,81071,2246192,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,White,SIZE ,L,,
1024670008,1024670008,102467,UNIT,SS22 7618 CYNTHIA GK07460 COBWEB 3/4 SLV BOLERO,White/XL,QUANTITY,SS22 7618 Cynthia Gk07460 White/XL,,5,83,60,,81071,2246208,30,1,N,5.05709E+12,122,GLK,,,,1,,,,,COLOUR,White,SIZE ,XL,,
1024680001,1024680001,102468,UNIT,SS22 806 HANDYBAND,Yellow/O/S,QUANTITY,SS22 806 Handyband Yellow/O/S,,6,130,8,,81259,2233901,30,1,N,5.05654E+12,122,SLT,,,,1,,,,,COLOUR,Yellow,SIZE ,O/S,,
1024690001,1024690001,102469,UNIT,SS22 819 HANDYBAND,Navy/O/S,QUANTITY,SS22 819 Handyband Navy/O/S,,6,130,8,,81259,2233888,30,1,N,5.05654E+12,122,SLT,,,,1,,,,,COLOUR,Navy,SIZE ,O/S,,
1024700001,1024700001,102470,UNIT,SS22 8251/1062 BLOUSE,Cream/10,QUANTITY,SS22 8251/1062 Blouse Cream/10,,6,131,1,,81265,2257952,30,1,N,4.02633E+12,122,BBY,,,,1,,,,,COLOUR,Cream,SIZE ,10,,
1024700002,1024700002,102470,UNIT,SS22 8251/1062 BLOUSE,Cream/12,QUANTITY,SS22 8251/1062 Blouse Cream/12,,6,131,1,,81265,2258195,30,1,N,4.02633E+12,122,BBY,,,,1,,,,,COLOUR,Cream,SIZE ,12,,
1024700003,1024700003,102470,UNIT,SS22 8251/1062 BLOUSE,Cream/14,QUANTITY,SS22 8251/1062 Blouse Cream/14,,6,131,1,,81265,2258201,30,1,N,4.02633E+12,122,BBY,,,,1,,,,,COLOUR,Cream,SIZE ,14,,
1024700004,1024700004,102470,UNIT,SS22 8251/1062 BLOUSE,Cream/16,QUANTITY,SS22 8251/1062 Blouse Cream/16,,6,131,1,,81265,2258218,30,1,N,4.02633E+12,122,BBY,,,,1,,,,,COLOUR,Cream,SIZE ,16,,
1024700005,1024700005,102470,UNIT,SS22 8251/1062 BLOUSE,Cream/18,QUANTITY,SS22 8251/1062 Blouse Cream/18,,6,131,1,,81265,2258225,30,1,N,4.02633E+12,122,BBY,,,,1,,,,,COLOUR,Cream,SIZE ,18,,
1024710001,1024710001,102471,UNIT,SS22 828 HANDYBAND,BLUE/O/S,QUANTITY,SS22 828 Handyband BLUE/O/S,,6,130,8,,81259,2234588,30,1,N,5.05654E+12,122,SLT,,,,1,,,,,COLOUR,BLUE,SIZE ,O/S,,
1024720001,1024720001,102472,UNIT,SS22 830 HANDYBAND,RED/O/S,QUANTITY,SS22 830 Handyband RED/O/S,,6,130,8,,81259,2234229,30,1,N,5.05654E+12,122,SLT,,,,1,,,,,COLOUR,RED,SIZE ,O/S,,
1024730001,1024730001,102473,UNIT,SS22 950 COVERACK COAT,Ltblue/10,QUANTITY,SS22 950 Coverack Coat Ltblue/10,,6,130,7,,81259,2269566,30,1,N,5.05654E+12,122,SLT,,,,1,,,,,COLOUR,Ltblue,SIZE ,10,,
1024730002,1024730002,102473,UNIT,SS22 950 COVERACK COAT,Ltblue/12,QUANTITY,SS22 950 Coverack Coat Ltblue/12,,6,130,7,,81259,2269573,30,1,N,5.05654E+12,122,SLT,,,,1,,,,,COLOUR,Ltblue,SIZE ,12,,
1024730003,1024730003,102473,UNIT,SS22 950 COVERACK COAT,Ltblue/14,QUANTITY,SS22 950 Coverack Coat Ltblue/14,,6,130,7,,81259,2269580,30,1,N,5.05654E+12,122,SLT,,,,1,,,,,COLOUR,Ltblue,SIZE ,14,,
1024730004,1024730004,102473,UNIT,SS22 950 COVERACK COAT,Ltblue/16,QUANTITY,SS22 950 Coverack Coat Ltblue/16,,6,130,7,,81259,2269597,30,1,N,5.05654E+12,122,SLT,,,,1,,,,,COLOUR,Ltblue,SIZE ,16,,
1024730005,1024730005,102473,UNIT,SS22 950 COVERACK COAT,Ltblue/18,QUANTITY,SS22 950 Coverack Coat Ltblue/18,,6,130,7,,81259,2269603,30,1,N,5.05654E+12,122,SLT,,,,1,,,,,COLOUR,Ltblue,SIZE ,18,,
1024740001,1024740001,102474,UNIT,SS22 956 CLOUDBURST MAC,Navy/10,QUANTITY,SS22 956 Cloudburst Mac Navy/10,,6,130,7,,81259,2233772,30,1,N,5.05638E+12,122,SLT,,,,1,,,,,COLOUR,Navy,SIZE ,10,,
1024740002,1024740002,102474,UNIT,SS22 956 CLOUDBURST MAC,Navy/12,QUANTITY,SS22 956 Cloudburst Mac Navy/12,,6,130,7,,81259,2233789,30,1,N,5.05638E+12,122,SLT,,,,1,,,,,COLOUR,Navy,SIZE ,12,,
